timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
9108938327,9108933945,15728642,-0.41984522,-0.38669842,-9.8515625,nan,0,0,0,0,1
9109038919,9109036637,15728642,-0.41984522,-0.38669842,-9.8515625,nan,0,0,0,0,1
9109131352,9109130668,15728642,-0.44746658,-0.35907707,-9.816406,nan,0,0,0,0,1
9109233244,9109232532,15728642,-0.44746658,-0.35907707,-9.855469,nan,0,0,0,0,1
9109339306,9109332722,15728642,-0.41984522,-0.38669842,-9.8515625,nan,0,0,0,0,1
9109438528,9109435223,15728642,-0.39222386,-0.35907707,-9.855469,nan,0,0,0,0,1
9109538996,9109536114,15728642,-0.41984522,-0.38669842,-9.8515625,nan,0,0,0,0,1
9109631399,9109630719,15728642,-0.41984522,-0.38669842,-9.8515625,nan,0,0,0,0,1
9109732801,9109732111,15728642,-0.44746658,-0.35907707,-9.855469,nan,0,0,0,0,1
9109839043,9109834523,15728642,-0.6076705,-0.14363045,-9.855469,nan,0,0,0,0,1
9109939577,9109935091,15728642,-0.8783598,0.022097688,-9.816406,nan,0,0,0,0,1
9110039882,9110037005,15728642,-0.8783598,0.12705888,-9.7734375,nan,0,0,0,0,1
9110132346,9110131455,15728642,-1.0164666,0.20992295,-9.96875,nan,0,0,0,0,1
9110233836,9110233155,15728642,-1.3368744,0.48061222,-9.8125,nan,0,0,0,0,1
9110336580,9110335495,15728642,-1.6931899,0.67119956,-9.972656,nan,0,0,0,0,1
9110440263,9110435577,15728642,-2.2870488,-0.08838775,-9.285156,nan,0,0,0,0,1
9110531504,9110530607,15728642,-2.4223938,0.10219969,-9.8515625,nan,0,0,0,0,1
9110632355,9110631670,15728642,-2.6654615,-0.1408683,-9.5859375,nan,0,0,0,0,1
9110734316,9110733623,15728642,-2.856049,-0.17125177,-9.589844,nan,0,0,0,0,1
9110837690,9110835672,15728642,-2.9112916,-0.27621305,-9.511719,nan,0,0,0,0,1
9110941443,9110936143,15728642,-2.9665341,-0.3314557,-9.4296875,nan,0,0,0,0,1
9111041275,9111038590,15728642,-2.880908,-0.19611096,-9.546875,nan,0,0,0,0,1
9111132991,9111132298,15728642,-2.800806,-0.0055236924,-9.46875,nan,0,0,0,0,1
9111234778,9111234094,15728642,-2.5853596,0.2651657,-9.628906,nan,0,0,0,0,1
9111337533,9111335746,15728642,-2.287049,0.50823355,-9.707031,nan,0,0,0,0,1
9111442477,9111436962,15728642,-2.0992236,0.5358549,-9.5859375,nan,0,0,0,0,1
9111542819,9111539524,15728642,-2.2870488,0.50823355,-9.167969,nan,0,0,0,0,1
9111633914,9111633021,15728642,-1.6103257,0.75406367,-9.707031,nan,0,0,0,0,1
9111735084,9111734385,15728642,-1.0965685,0.12982103,-10.046875,nan,0,0,0,0,1
9111838667,9111837577,15728642,-1.2319132,0.26516563,-9.816406,nan,0,0,0,0,1
9111942525,9111937238,15728642,-0.7430151,-0.11324696,-9.890625,nan,0,0,0,0,1
9112042686,9112038863,15728642,-0.7430151,-0.2237324,-9.7734375,nan,0,0,0,0,1
9112133963,9112133257,15728642,-0.5800491,-0.276213,-9.816406,nan,0,0,0,0,1
9112236375,9112235675,15728642,-0.3093598,-0.22097024,-9.8125,nan,0,0,0,0,1
9112338799,9112337614,15728642,-0.4999472,0.07457828,-10.046875,nan,0,0,0,0,1
9112443660,9112437880,15728642,-0.22925788,-0.4115576,-10.011719,nan,0,0,0,0,1
9112534091,9112531781,15728642,-0.3093598,-0.5469023,-9.8515625,nan,0,0,0,0,1
9112634191,9112633507,15728642,-0.6629132,-0.5745237,-9.933594,nan,0,0,0,0,1
9112736518,9112735814,15728642,-0.28450057,-0.52204305,-9.8515625,nan,0,0,0,0,1
9112838011,9112837319,15728642,-0.5800491,-0.71263045,-10.011719,nan,0,0,0,0,1
9112943333,9112939144,15728642,0.31212074,0.6159569,-9.746094,nan,0,0,0,0,1
9113034610,9113032322,15728642,1.0717081,1.430787,-9.128906,nan,0,0,0,0,1
9113134991,9113134308,15728642,0.8010188,1.0496122,-9.625,nan,0,0,0,0,1
9113230486,9113228477,15728642,0.6656742,0.26240346,-9.125,nan,0,0,0,0,1
9113344958,9113339165,15728642,1.0440868,-0.1712518,-10.011719,nan,0,0,0,0,1
9113435694,9113431909,15728642,0.8010188,-0.74025184,-9.972656,nan,0,0,0,0,1
9113538123,9113533710,15728642,0.20439748,-1.3865916,-8.859375,nan,0,0,0,0,1
9113636575,9113635693,15728642,-0.5248064,-2.0660772,-8.9375,nan,0,0,0,0,1
9113731123,9113730031,15728642,-0.6877724,-1.2512469,-9.7421875,nan,0,0,0,0,1
9113835970,9113830183,15728642,-0.9308404,-0.7374897,-9.667969,nan,0,0,0,0,1
9113936462,9113931772,15728642,-1.2042918,-1.1159022,-9.890625,nan,0,0,0,0,1
9114027459,9114026776,15728642,-0.22925788,0.07457826,-9.5859375,nan,0,0,0,0,1
9114136651,9114135961,15728642,0.45022756,0.64357823,-9.816406,nan,0,0,0,0,1
9114230981,9114230095,15728642,0.88112074,0.64357823,-10.050781,nan,0,0,0,0,1
9114326571,9114323888,15728642,1.2346741,0.45575297,-9.8515625,nan,0,0,0,0,1
9114436738,9114432303,15728642,2.0467422,0.7264423,-9.546875,nan,0,0,0,0,1
9114536948,9114534234,15728642,2.4803975,0.3977481,-9.550781,nan,0,0,0,0,1
9114638096,9114637206,15728642,1.9666401,-0.27621305,-9.433594,nan,0,0,0,0,1
9114731661,9114730971,15728642,1.4501207,-1.2236257,-9.546875,nan,0,0,0,0,1
9114834880,9114831294,15728642,1.800912,-0.8728343,-9.5859375,nan,0,0,0,0,1
9114939494,9114933695,15728642,2.941674,0.5883355,-9.7734375,nan,0,0,0,0,1
9115037409,9115034726,15728642,2.8864315,0.5883356,-9.046875,nan,0,0,0,0,1
9115138498,9115137609,15728642,2.6433635,0.6159569,-9.394531,nan,0,0,0,0,1
9115231453,9115230759,15728642,2.427917,0.61595696,-9.4296875,nan,0,0,0,0,1
9115334410,9115333309,15728642,1.963878,0.31764618,-9.246094,nan,0,0,0,0,1
9115438520,9115433638,15728642,2.182087,1.187719,-9.472656,nan,0,0,0,0,1
9115528913,9115528160,15728642,1.2070528,0.8590249,-10.050781,nan,0,0,0,0,1
9115639675,9115638766,15728642,0.77339745,1.3479228,-9.8125,nan,0,0,0,0,1
9115732643,9115731941,15728642,0.23201878,1.0219908,-9.855469,nan,0,0,0,0,1
9115834910,9115833815,15728642,-0.17401515,0.72644234,-9.7734375,nan,0,0,0,0,1
9115939644,9115934154,15728642,0.04419356,1.3203014,-9.746094,nan,0,0,0,0,1
9116039564,9116036882,15728642,-0.3922239,0.83416563,-9.7734375,nan,0,0,0,0,1
9116131678,9116130984,15728642,-0.3093598,0.26516563,-9.707031,nan,0,0,0,0,1
9116233125,9116232440,15728642,-0.22649573,-0.30383435,-9.550781,nan,0,0,0,0,1
9116335504,9116334420,15728642,-0.1463938,-0.54966444,-9.855469,nan,0,0,0,0,1
9116440547,9116434955,15728642,-0.12153459,-0.9004557,-9.7734375,nan,0,0,0,0,1
9116540396,9116537692,15728642,-0.33698115,-1.171145,-9.625,nan,0,0,0,0,1
9116631525,9116630840,15728642,-0.2541171,-1.1435236,-10.011719,nan,0,0,0,0,1
9116734032,9116733150,15728642,-0.44470444,-1.3893538,-9.7421875,nan,0,0,0,0,1
9116836962,9116834972,15728642,-0.28173843,-1.2263877,-9.6640625,nan,0,0,0,0,1
9116940551,9116935437,15728642,-0.14915591,-0.65738773,-9.628906,nan,0,0,0,0,1
9117040446,9117037544,15728642,0.17677608,-0.116009094,-9.816406,nan,0,0,0,0,1
9117140559,9117138768,15728642,0.6131936,0.20992294,-9.816406,nan,0,0,0,0,1
9117233919,9117233221,15728642,0.9916061,0.3728889,-9.628906,nan,0,0,0,0,1
9117336769,9117334977,15728642,1.4224993,0.3728889,-9.363281,nan,0,0,0,0,1
9117442013,9117436007,15728642,1.72081,0.40051025,-9.746094,nan,0,0,0,0,1
9117541531,9117537505,15728642,1.5854653,0.20992291,-9.550781,nan,0,0,0,0,1
9117625517,9117624822,15728642,1.3700187,-0.11600912,-9.550781,nan,0,0,0,0,1
9117734624,9117733741,15728642,0.9087421,-0.46680033,-9.707031,nan,0,0,0,0,1
9117837790,9117836704,15728642,0.7209168,-0.765111,-10.0078125,nan,0,0,0,0,1
9117942284,9117936493,15728642,0.31488287,-1.171145,-9.855469,nan,0,0,0,0,1
9118041983,9118038179,15728642,-0.22649574,-1.171145,-10.089844,nan,0,0,0,0,1
9118134680,9118133497,15728642,-1.0938064,-1.9832128,-9.703125,nan,0,0,0,0,1
9118234710,9118234026,15728642,-1.0413257,-2.0356934,-9.855469,nan,0,0,0,0,1
9118336758,9118335869,15728642,-0.7982578,-1.8478682,-9.7421875,nan,0,0,0,0,1
9118442693,9118437164,15728642,-0.3093598,-1.1987664,-9.777344,nan,0,0,0,0,1
9118544327,9118539231,15728642,0.016572222,-0.5469023,-9.894531,nan,0,0,0,0,1
9118626178,9118625489,15728642,0.3397421,-0.00828579,-9.894531,nan,0,0,0,0,1
9118735294,9118734610,15728642,1.2070527,0.69882095,-9.550781,nan,0,0,0,0,1
9118836926,9118836241,15728642,1.5882275,1.1849568,-9.550781,nan,0,0,0,0,1
9118943163,9118938266,15728642,2.0743637,1.4004035,-9.433594,nan,0,0,0,0,1
9119033396,9119031412,15728642,2.019121,1.4004035,-9.359375,nan,0,0,0,0,1
9119134643,9119133958,15728642,1.9666401,1.4031657,-9.511719,nan,0,0,0,0,1
9119237390,9119234701,15728642,0.6905334,-0.033145025,-9.890625,nan,0,0,0,0,1
9119337488,9119336789,15728642,-0.06629186,-1.1159023,-9.5078125,nan,0,0,0,0,1
9119434617,9119430235,15728642,-0.06352969,-0.19611105,-9.285156,nan,0,0,0,0,1
9119534682,9119531965,15728642,-0.5248064,0.20992292,-9.8515625,nan,0,0,0,0,1
9119635453,9119634573,15728642,-1.1490492,-0.30383435,-9.933594,nan,0,0,0,0,1
9119736879,9119736150,15728642,-1.1766704,-0.27621302,-9.8515625,nan,0,0,0,0,1
9119834855,9119829276,15728642,-0.20163654,-0.22373237,-10.0859375,nan,0,0,0,0,1
9119936710,9119931392,15728642,0.50270814,0.20992294,-9.9296875,nan,0,0,0,0,1
9120037441,9120033231,15728642,1.0164653,0.56347626,-9.394531,nan,0,0,0,0,1
9120136372,9120135490,15728642,2.2925723,1.0772337,-9.511719,nan,0,0,0,0,1
9120229248,9120228562,15728642,2.8063295,0.77892286,-8.519531,nan,0,0,0,0,1
9120332425,9120331334,15728642,2.8311887,0.58833545,-9.128906,nan,0,0,0,0,1
9120426133,9120423647,15728642,2.508019,0.8065443,-9.207031,nan,0,0,0,0,1
9120536558,9120533676,15728642,1.2622954,-0.22373241,-9.746094,nan,0,0,0,0,1
9120636961,9120636073,15728642,-0.038670518,-0.33145568,-10.0078125,nan,0,0,0,0,1
9120730242,9120729540,15728642,-0.7706365,-0.52204305,-9.511719,nan,0,0,0,0,1
9120832927,9120831827,15728642,-1.3396364,-0.9805575,-10.316406,nan,0,0,0,0,1
9120937206,9120931911,15728642,-1.0137044,-0.439179,-10.2734375,nan,0,0,0,0,1
9121036926,9121034190,15728642,-1.1214277,-0.276213,-9.5859375,nan,0,0,0,0,1
9121128723,9121128038,15728642,-0.09391324,0.26516566,-10.0078125,nan,0,0,0,0,1
9121230473,9121229758,15728642,0.5579508,0.6960588,-9.5859375,nan,0,0,0,0,1
9121333693,9121332809,15728642,1.7760527,1.0523744,-10.0859375,nan,0,0,0,0,1
9121437455,9121432562,15728642,3.2372227,2.1323695,-8.707031,nan,0,0,0,0,1
9121538036,9121534250,15728642,2.7510867,1.0496123,-8.9375,nan,0,0,0,0,1
9121638932,9121636448,15728642,2.0191207,-0.11324702,-8.941406,nan,0,0,0,0,1
9121731310,9121730620,15728642,1.0440868,0.26516566,-10.128906,nan,0,0,0,0,1
9121833575,9121832665,15728642,0.25964016,-0.51928085,-10.1640625,nan,0,0,0,0,1
9121938527,9121933044,15728642,-0.7153938,-0.79273236,-9.7734375,nan,0,0,0,0,1
9122038492,9122035810,15728642,-1.8257724,-0.8203537,-9.890625,nan,0,0,0,0,1
9122138287,9122136497,15728642,-1.8810151,-0.82035375,-9.589844,nan,0,0,0,0,1
9122231907,9122231223,15728642,-1.0137044,-0.765111,-9.285156,nan,0,0,0,0,1
9122334779,9122333391,15728642,0.5303294,0.12705888,-10.128906,nan,0,0,0,0,1
9122429216,9122426307,15728642,1.5606062,1.1573355,-9.472656,nan,0,0,0,0,1
9122539194,9122535588,15728642,2.9416742,2.267714,-9.207031,nan,0,0,0,0,1
9122640927,9122637323,15728642,3.0217762,1.5909908,-9.0078125,nan,0,0,0,0,1
9122732146,9122731449,15728642,3.3753295,1.8340589,-8.785156,nan,0,0,0,0,1
9122835092,9122833869,15728642,2.914053,1.9694035,-9.046875,nan,0,0,0,0,1
9122938817,9122935217,15728642,1.3700188,0.48061225,-10.050781,nan,0,0,0,0,1
9123040936,9123036011,15728642,0.53032947,-0.5745237,-10.0078125,nan,0,0,0,0,1
9123140745,9123137852,15728642,0.5027081,-1.0882809,-9.394531,nan,0,0,0,0,1
9123233126,9123231939,15728642,-0.38946176,-1.334111,-9.890625,nan,0,0,0,0,1
9123334902,9123334213,15728642,-0.3922239,-1.4418343,-9.746094,nan,0,0,0,0,1
9123440986,9123434797,15728642,-0.79549575,-1.414213,-9.816406,nan,0,0,0,0,1
9123542401,9123537477,15728642,-1.149049,-1.9279702,-9.089844,nan,0,0,0,0,1
9123631963,9123631073,15728642,-0.47232586,-0.6049071,-10.550781,nan,0,0,0,0,1
9123733509,9123732784,15728642,0.9087421,0.72644234,-10.050781,nan,0,0,0,0,1
9123834836,9123834151,15728642,0.7485382,0.34526762,-10.050781,nan,0,0,0,0,1
9123937833,9123936729,15728642,1.231912,0.7789229,-9.855469,nan,0,0,0,0,1
9124042162,9124036880,15728642,1.0993295,1.0219908,-9.707031,nan,0,0,0,0,1
9124141719,9124138822,15728642,-0.3894618,-0.19611102,-9.96875,nan,0,0,0,0,1
9124234164,9124233473,15728642,-0.6629132,-0.14363046,-9.8515625,nan,0,0,0,0,1
9124335933,9124335244,15728642,-1.312015,-0.5220431,-9.96875,nan,0,0,0,0,1
9124438111,9124437019,15728642,-1.2843937,-0.22373238,-10.1640625,nan,0,0,0,0,1
9124542814,9124537524,15728642,-1.0689472,0.10219966,-10.316406,nan,0,0,0,0,1
9124624345,9124623632,15728642,-0.6076704,-0.08838776,-9.667969,nan,0,0,0,0,1
9124734558,9124733875,15728642,0.096674144,0.07457827,-9.703125,nan,0,0,0,0,1
9124836940,9124836021,15728642,1.2346741,0.99713165,-9.625,nan,0,0,0,0,1
9124942912,9124937415,15728642,1.8036741,0.5883356,-9.777344,nan,0,0,0,0,1
9125043113,9125038033,15728642,1.9390188,0.3977481,-8.7421875,nan,0,0,0,0,1
9125133666,9125132054,15728642,1.5854654,0.48061225,-9.3203125,nan,0,0,0,0,1
9125234831,9125234148,15728642,1.0993295,0.48061222,-10.0859375,nan,0,0,0,0,1
9125336926,9125336183,15728642,0.25964022,0.022097655,-9.1640625,nan,0,0,0,0,1
9125439193,9125437191,15728642,-0.36460254,-0.11600906,-10.3125,nan,0,0,0,0,1
9125543981,9125538487,15728642,-0.5248064,-0.005523659,-10.011719,nan,0,0,0,0,1
9125634391,9125632402,15728642,-0.6076705,-0.35907704,-9.816406,nan,0,0,0,0,1
9125736105,9125735382,15728642,0.09667416,0.1850637,-9.589844,nan,0,0,0,0,1
9125836985,9125836292,15728642,0.5579508,0.80654424,-9.4296875,nan,0,0,0,0,1
9125940188,9125939075,15728642,1.0164654,1.6462336,-9.707031,nan,0,0,0,0,1
9126034202,9126031519,15728642,1.0440868,2.5411656,-9.703125,nan,0,0,0,0,1
9126135806,9126132924,15728642,0.745776,1.7014762,-10.199219,nan,0,0,0,0,1
9126228244,9126227359,15728642,0.53032947,0.72368014,-9.359375,nan,0,0,0,0,1
9126331096,9126329048,15728642,0.6932954,0.941889,-10.238281,nan,0,0,0,0,1
9126438391,9126430587,15728642,0.14915474,-0.62976635,-9.972656,nan,0,0,0,0,1
9126536112,9126532317,15728642,0.20439748,-1.1159023,-9.359375,nan,0,0,0,0,1
9126635142,9126633361,15728642,-0.03867052,-1.8506304,-9.324219,nan,0,0,0,0,1
9126736767,9126735880,15728642,-0.30935985,-1.9555916,-9.550781,nan,0,0,0,0,1
9126832281,9126830290,15728642,-0.2817384,-2.3643875,-9.667969,nan,0,0,0,0,1
9126936345,9126930763,15728642,0.041431427,-1.8754896,-9.6640625,nan,0,0,0,0,1
9127036095,9127032277,15728642,-0.5275686,-1.0358003,-9.9296875,nan,0,0,0,0,1
9127127114,9127126434,15728642,0.50270814,0.48061222,-9.777344,nan,0,0,0,0,1
9127236860,9127236131,15728642,-0.06629189,0.2375443,-10.0859375,nan,0,0,0,0,1
9127331990,9127330897,15728642,0.47508675,1.3203014,-9.511719,nan,0,0,0,0,1
9127436965,9127431178,15728642,0.7733974,2.43068,-9.1640625,nan,0,0,0,0,1
9127537522,9127532834,15728642,0.8838829,2.756612,-9.2421875,nan,0,0,0,0,1
9127620332,9127619645,15728642,0.96398485,3.1626458,-7.7148438,nan,0,0,0,0,1
9127737689,9127737005,15728642,0.53032964,3.811748,-8.78125,nan,0,0,0,0,1
9127831306,9127830622,15728642,0.36736348,3.2731314,-9.28125,nan,0,0,0,0,1
9127938385,9127931679,15728642,0.25964025,3.2151265,-8.941406,nan,0,0,0,0,1
9128038060,9128033578,15728642,0.25964037,3.7565053,-9.28125,nan,0,0,0,0,1
9128137900,9128135214,15728642,0.28726152,3.2979908,-8.980469,nan,0,0,0,0,1
9128239046,9128238153,15728642,0.3121207,3.2178888,-9.390625,nan,0,0,0,0,1
9128332479,9128331790,15728642,0.2596402,2.7842338,-10.050781,nan,0,0,0,0,1
9128434381,9128433293,15728642,0.3148829,1.6462336,-9.050781,nan,0,0,0,0,1
9128540365,9128534766,15728642,0.06905282,0.69882095,-9.46875,nan,0,0,0,0,1
9128639136,9128636243,15728642,0.12429549,0.37288895,-10.089844,nan,0,0,0,0,1
9128738978,9128737194,15728642,-0.17401515,-0.25135377,-9.5859375,nan,0,0,0,0,1
9128832240,9128831553,15728642,-0.55242777,-1.4418343,-10.011719,nan,0,0,0,0,1
9128935461,9128933674,15728642,-0.3894618,-1.6048003,-10.1953125,nan,0,0,0,0,1
9129039701,9129034417,15728642,-0.17401515,-2.7428005,-9.363281,nan,0,0,0,0,1
9129139189,9129136491,15728642,0.041431457,-3.0134897,-9.1640625,nan,0,0,0,0,1
9129242949,9129238464,15728642,-0.03867052,-3.5797276,-9.3203125,nan,0,0,0,0,1
9129333489,9129332780,15728642,-0.118772335,-4.1514897,-8.746094,nan,0,0,0,0,1
9129435596,9129433813,15728642,-0.011049106,-4.640388,-8.8984375,nan,0,0,0,0,1
9129540301,9129535001,15728642,-0.038670383,-4.2315917,-9.046875,nan,0,0,0,0,1
9129631300,9129630415,15728642,-0.49994716,-4.366936,-9.207031,nan,0,0,0,0,1
9129740616,9129738331,15728642,-0.28450063,-2.146179,-10.046875,nan,0,0,0,0,1
9129833926,9129833246,15728642,-0.7153937,-1.9307324,-9.777344,nan,0,0,0,0,1
9129936960,9129934974,15728642,-1.0164666,-1.4694557,-9.707031,nan,0,0,0,0,1
9130041484,9130035661,15728642,-1.4473598,-1.3589702,-10.011719,nan,0,0,0,0,1
9130142212,9130137814,15728642,-1.5026025,-0.9833198,-10.011719,nan,0,0,0,0,1
9130241663,9130238742,15728642,-1.9362578,-1.3064897,-9.777344,nan,0,0,0,0,1
