timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
9106379447,11.586016,-0.0,15.0,0.0,0.43914622,1.0871819,137.01363,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.586016,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9106579437,11.594721,-0.0,15.0,0.0,0.43911448,1.0871803,137.00371,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.594721,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9106779461,11.582285,-0.0,15.0,0.0,0.43908232,1.0871958,136.99368,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9106979446,11.589747,-0.0,14.985052,0.0,0.43904877,1.0872027,137.25706,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.589747,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9107179444,11.59099,-0.0,14.925252,0.0,0.4390118,1.0872127,137.7953,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.59099,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9107379440,11.587259,-0.0,14.865705,0.0,0.43897727,1.0872144,138.33643,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9107579434,11.588503,-0.0,14.806358,0.0,0.43894118,1.0872263,138.87915,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.588503,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9107779443,11.587259,-0.0,14.747307,0.0,0.43890277,1.0872375,139.42334,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9107979444,11.59099,-0.0,14.688466,0.0,0.43886366,1.0872439,139.96939,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.59099,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9108179442,11.586016,-0.0,14.629858,0.0,0.43882778,1.0872409,140.51862,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.586016,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9108379441,11.593477,-0.0,14.571491,0.0,0.43879828,1.087228,141.07202,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.593477,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9108579436,11.582285,-0.0,14.5132885,0.0,0.4387704,1.0872383,141.62816,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9108779548,11.587259,-0.0,14.455438,0.0,0.43873972,1.0872446,142.18588,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9108979446,11.582285,-0.0,14.397742,0.0,0.43871045,1.0872474,142.74568,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9109179448,11.587259,-0.0,14.340311,0.0,0.43868232,1.0872511,143.30832,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9109379532,11.594721,-0.0,14.283091,0.0,0.43865213,1.0872545,143.87276,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.594721,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9109579451,11.584772,-0.0,14.226081,0.0,0.43862656,1.0872524,144.44048,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9109779454,11.584772,-0.0,14.169347,0.0,0.4385994,1.0872627,145.01012,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9109979510,11.587259,-0.0,14.112766,0.0,0.4385704,1.0872693,145.58154,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9110179526,11.589747,-0.0,14.056483,0.0,0.4385386,1.0872847,146.15422,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.589747,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9110379515,11.592234,-0.0,14.0004015,0.0,0.43850586,1.0872858,146.72871,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.592234,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9110579453,11.584772,-0.0,13.944528,0.0,0.43847165,1.0873039,147.30482,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9110779503,11.586016,-0.0,13.888892,0.0,0.43844005,1.0872941,147.88443,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.586016,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9110979453,11.584772,-0.0,13.833471,0.0,0.4384089,1.0872992,148.46614,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9111179468,11.59099,-0.0,13.7782345,0.0,0.43837807,1.0873044,149.05045,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.59099,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9111379533,11.587259,-0.0,13.72327,0.0,0.43834764,1.0873127,149.63736,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9111579549,11.598452,-0.0,13.668534,0.0,0.43831977,1.087299,150.2273,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.598452,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9111779589,11.588503,-0.0,13.61402,0.0,0.43829712,1.0872984,150.82144,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.588503,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9111979527,11.592234,-0.0,13.559693,0.0,0.43827632,1.0872955,151.41827,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.592234,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9112179444,11.584772,-0.0,13.505585,0.0,0.4382548,1.0873065,152.01714,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9112379443,11.586016,-0.0,13.451721,0.0,0.4382376,1.087291,152.62012,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.586016,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9112579427,11.594721,-0.0,13.398021,0.0,0.4382231,1.0872883,153.2264,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.594721,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9112779461,11.582285,-0.0,13.344587,0.0,0.43820918,1.0872973,153.83545,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9112979451,11.588503,-0.0,13.29134,0.0,0.43819442,1.0872979,154.4465,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.588503,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9113179443,11.59099,-0.0,13.238309,0.0,0.43818095,1.087295,155.06042,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.59099,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9113379444,11.589747,-0.0,13.185488,0.0,0.43816656,1.0873027,155.67647,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.589747,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9113579456,11.595964,-0.0,13.132852,0.0,0.43815604,1.0872836,156.2964,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.595964,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9113779445,11.586016,-0.0,13.080472,0.0,0.43814895,1.0872847,156.91997,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.586016,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9113979440,11.587259,-0.0,13.028282,0.0,0.4381433,1.0872824,157.54655,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9114179445,11.59099,-0.0,12.976288,0.0,0.43813747,1.0872824,158.1756,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.59099,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9114379534,11.593477,-0.0,12.924526,0.0,0.4381376,1.0872654,158.80956,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.593477,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9114579442,11.587259,-0.0,12.872931,0.0,0.4381419,1.0872606,159.44705,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9114779441,11.584772,-0.0,12.82159,0.0,0.43814567,1.0872626,160.08716,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9114979446,11.587259,-0.0,12.7704315,0.0,0.43814594,1.0872725,160.72859,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9115179445,11.598452,-0.0,12.719474,0.0,0.4381455,1.0872638,161.3723,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.598452,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9115379441,11.589747,-0.0,12.668728,0.0,0.43814957,1.0872566,162.02026,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.589747,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9115579475,11.589747,-0.0,12.618156,0.0,0.43815544,1.087252,162.67159,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.589747,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9115779485,11.589747,-0.0,12.567828,0.0,0.43816176,1.0872521,163.32567,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.589747,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9115979522,11.592234,-0.0,12.517669,0.0,0.43817052,1.0872386,163.98334,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.592234,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9116179445,11.582285,-0.0,12.467725,0.0,0.43818343,1.0872347,164.64484,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9116379449,11.59099,-0.0,12.417977,0.0,0.4381948,1.0872297,165.30873,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.59099,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9116579586,11.589747,-0.0,12.368416,0.0,0.43820822,1.0872251,165.97647,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.589747,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9116779491,11.589747,-0.0,12.3190975,0.0,0.43822354,1.0872171,166.64688,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.589747,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9116979529,11.587259,-0.0,12.269904,0.0,0.4382375,1.0872233,167.31993,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9117179477,11.5835285,-0.0,12.220984,0.0,0.43824735,1.0872313,167.99384,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.5835285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9117379635,11.59099,-0.0,12.172172,0.0,0.43825334,1.0872332,168.66968,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.59099,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9117579501,11.588503,-0.0,12.1236315,0.0,0.43826216,1.0872295,169.34831,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.588503,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9117779580,11.597208,-0.0,12.075256,0.0,0.4382716,1.087219,170.03067,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.597208,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9117979452,11.592234,-0.0,12.027057,0.0,0.4382829,1.0872145,170.71577,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.592234,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9118179628,11.588503,-0.0,11.979109,0.0,0.43829608,1.0872139,171.40541,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.588503,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9118379433,11.588503,-0.0,11.931285,0.0,0.4383061,1.0872201,172.09535,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.588503,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9118579436,11.592234,-0.0,11.883648,0.0,0.43831253,1.0872235,172.78731,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.592234,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9118779442,11.594721,-0.0,11.836272,0.0,0.43832037,1.0872145,173.48262,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.594721,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9118979537,11.588503,-0.0,11.789061,0.0,0.43833303,1.0872047,174.18297,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.588503,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9119179444,11.589747,-0.0,11.742026,0.0,0.43834612,1.0872055,174.88565,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.589747,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9119379438,11.592234,-0.0,11.695173,0.0,0.43835977,1.0871996,175.59167,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.592234,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9119579436,11.593477,-0.0,11.648488,0.0,0.4383743,1.0871903,176.30093,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.593477,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9119779465,11.584772,-0.0,11.602008,0.0,0.43839058,1.0871894,177.0139,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9119979505,11.584772,-0.0,11.555738,0.0,0.43840075,1.0872067,177.72726,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9120179450,11.592234,-0.0,11.509614,0.0,0.43840984,1.0872006,178.44275,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.592234,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9120379449,11.588503,-0.0,11.463706,0.0,0.4384196,1.0871994,179.16159,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.588503,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9120579435,11.597208,-0.0,11.417948,0.0,0.43843028,1.0871878,179.88362,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.597208,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9120779447,11.594721,-0.0,11.372411,0.0,0.43844512,1.0871791,180.6104,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.594721,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
