timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
9102335194,0.0,0.0,0.0
9102354352,0.0,0.0,0.0
9102364740,0.0,0.0,0.0
9102394546,0.0,0.0,0.0
9102414555,0.0,0.0,0.0
9102424998,0.0,0.0,0.0
9102454420,0.0,0.0,0.0
9102464873,0.0,0.0,0.0
9102494813,0.0,0.0,0.0
9102505335,0.0,0.0,0.0
9102535163,0.0,0.0,0.0
9102545736,0.0,0.0,0.0
9102564823,0.0,0.0,0.0
9102594513,0.0,0.0,0.0
9102604981,0.0,0.0,0.0
9102624947,0.0,0.0,0.0
9102655417,0.0,0.0,0.0
9102674982,0.0,0.0,0.0
9102686385,0.0,0.0,0.0
9102714906,0.0,0.0,0.0
9102725297,0.0,0.0,0.0
9102745356,0.0,0.0,0.0
9102774923,0.0,0.0,0.0
9102785397,0.0,0.0,0.0
9102806317,0.0,0.0,0.0
9102825548,0.0,0.0,0.0
9102855060,0.0,0.0,0.0
9102865471,0.0,0.0,0.0
9102895037,0.0,0.0,0.0
9102915124,0.0,0.0,0.0
9102925580,0.0,0.0,0.0
9102946622,0.0,0.0,0.0
9102965474,0.0,0.0,0.0
9102986472,0.0,0.0,0.0
9103006356,0.0,0.0,0.0
9103025886,0.0,0.0,0.0
9103045577,0.0,0.0,0.0
9103065509,0.0,0.0,0.0
9103087403,0.0,0.0,0.0
9103106453,0.0,0.0,0.0
9103127302,0.0,0.0,0.0
9103146191,0.0,0.0,0.0
9103166147,0.0,0.0,0.0
9103187261,0.0,0.0,0.0
9103206121,0.0,0.0,0.0
9103225977,0.0,0.0,0.0
9103245899,0.0,0.0,0.0
9103267800,0.0,0.0,0.0
9103286001,0.0,0.0,0.0
9103306931,0.0,0.0,0.0
9103326852,0.0,0.0,0.0
9103345836,0.0,0.0,0.0
9103366867,0.0,0.0,0.0
9103385767,0.0,0.0,0.0
9103406919,0.0,0.0,0.0
9103425928,0.0,0.0,0.0
9103447352,0.0,0.0,0.0
9103466255,0.0,0.0,0.0
9103486174,0.0,0.0,0.0
9103507416,0.0,0.0,0.0
9103525824,0.0,0.0,0.0
9103547150,0.0,0.0,0.0
9103567171,0.0,0.0,0.0
9103587501,0.0,0.0,0.0
9103606837,0.0,0.0,0.0
9103627763,0.0,0.0,0.0
9103646805,0.0,0.0,0.0
9103666715,0.0,0.0,0.0
9103688174,0.0,0.0,0.0
9103706384,0.0,0.0,0.0
9103727185,0.0,0.0,0.0
9103746918,0.0,0.0,0.0
9103767755,0.0,0.0,0.0
9103786771,0.0,0.0,0.0
9103807749,0.0,0.0,0.0
9103827687,0.0,0.0,0.0
9103846559,0.0,0.0,0.0
9103867613,0.0,0.0,0.0
9103887570,0.0,0.0,0.0
9103907416,0.0,0.0,0.0
9103927354,0.0,0.0,0.0
9103946274,0.0,0.0,0.0
9103967367,0.0,0.0,0.0
9103987203,0.0,0.0,0.0
9104008146,0.0,0.0,0.0
9104026959,0.0,0.0,0.0
9104047945,0.0,0.0,0.0
9104067860,0.0,0.0,0.0
9104088778,0.0,0.0,0.0
9104107779,0.0,0.0,0.0
9104128352,0.0,0.0,0.0
9104147247,0.0,0.0,0.0
9104167295,0.0,0.0,0.0
9104189154,0.0,0.0,0.0
9104207284,0.0,0.0,0.0
9104228127,0.0,0.0,0.0
9104248118,0.0,0.0,0.0
9104268991,0.0,0.0,0.0
9104287848,0.0,0.0,0.0
9104307722,0.0,0.0,0.0
9104328649,0.0,0.0,0.0
9104347515,0.0,0.0,0.0
9104368601,0.0,0.0,0.0
9104387448,0.0,0.0,0.0
9104409573,0.0,0.0,0.0
9104427655,0.0,0.0,0.0
9104448978,0.0,0.0,0.0
9104467958,0.0,0.0,0.0
9104487923,0.0,0.0,0.0
9104508792,0.0,0.0,0.0
9104527949,0.0,0.0,0.0
9104548327,0.0,0.0,0.0
9104568443,0.0,0.0,0.0
9104589887,0.0,0.0,0.0
9104607779,0.0,0.0,0.0
9104629092,0.0,0.0,0.0
9104649006,0.0,0.0,0.0
9104667950,0.0,0.0,0.0
9104689884,0.0,0.0,0.0
9104708375,0.0,0.0,0.0
9104729153,0.0,0.0,0.0
9104748386,0.0,0.0,0.0
9104769329,0.0,0.0,0.0
9104788257,0.0,0.0,0.0
9104808323,0.0,0.0,0.0
9104829457,0.0,0.0,0.0
9104848406,0.0,0.0,0.0
9104868551,0.0,0.0,0.0
9104888562,0.0,0.0,0.0
9104910237,0.0,0.0,0.0
9104929229,0.0,0.0,0.0
9104950116,0.0,0.0,0.0
9104968845,0.0,0.0,0.0
9104988773,0.0,0.0,0.0
9105009705,0.0,0.0,0.0
9105028760,0.0,0.0,0.0
9105049820,0.0,0.0,0.0
9105068775,0.0,0.0,0.0
9105090607,0.0,0.0,0.0
9105108561,0.0,0.0,0.0
9105129067,0.0,0.0,0.0
9105149848,0.0,0.0,0.0
9105168838,0.0,0.0,0.0
9105190762,0.0,0.0,0.0
9105209011,0.0,0.0,0.0
9105230099,0.0,0.0,0.0
9105249192,0.0,0.0,0.0
9105269983,0.0,0.0,0.0
9105288998,0.0,0.0,0.0
9105308842,0.0,0.0,0.0
9105329781,0.0,0.0,0.0
9105348861,0.0,0.0,0.0
9105369670,0.0,0.0,0.0
9105389529,0.0,0.0,0.0
9105411439,0.0,0.0,0.0
9105429349,0.0,0.0,0.0
9105450169,0.0,0.0,0.0
9105470024,0.0,0.0,0.0
9105488982,0.0,0.0,0.0
9105509881,0.0,0.0,0.0
9105529227,0.0,0.0,0.0
9105550173,0.0,0.0,0.0
9105569292,0.0,0.0,0.0
9105591407,0.0,0.0,0.0
9105609444,0.0,0.0,0.0
9105629861,0.0,0.0,0.0
9105649818,0.0,0.0,0.0
9105669862,0.0,0.0,0.0
9105691058,0.0,0.0,0.0
9105710200,0.0,0.0,0.0
9105731144,0.0,0.0,0.0
9105749800,0.0,0.0,0.0
9105770935,0.0,0.0,0.0
9105790073,0.0,0.0,0.0
9105809921,0.0,0.0,0.0
9105829971,0.0,0.0,0.0
9105849863,0.0,0.0,0.0
9105870793,0.0,0.0,0.0
9105890016,0.0,0.0,0.0
9105911955,0.0,0.0,0.0
9105929865,0.0,0.0,0.0
9105950837,0.0,0.0,0.0
9105970893,0.0,0.0,0.0
9105989767,0.0,0.0,0.0
9106010629,0.0,0.0,0.0
9106030470,0.0,0.0,0.0
9106051559,0.0,0.0,0.0
9106070513,0.0,0.0,0.0
9106091441,0.0,0.0,0.0
9106110281,0.0,0.0,0.0
9106130383,0.0,0.0,0.0
9106151317,0.0,0.0,0.0
9106170240,0.0,0.0,0.0
9106192132,0.0,0.0,0.0
9106210369,0.0,0.0,0.0
9106232158,0.0,0.0,0.0
9106250993,0.0,0.0,0.0
9106272070,0.0,0.0,0.0
9106291030,0.0,0.0,0.0
9106310851,0.0,0.0,0.0
9106330744,0.0,0.0,0.0
9106350651,0.0,0.0,0.0
9106371628,0.0,0.0,0.0
9106390659,0.0,0.0,0.0
9106413265,0.0,0.0,0.0
9106431367,0.0,0.0,0.0
9106452313,0.0,0.0,0.0
9106471626,0.0,0.0,0.0
9106490550,0.0,0.0,0.0
9106511502,0.0,0.0,0.0
9106531455,0.0,0.0,0.0
9106552477,0.0,0.0,0.0
9106571396,0.0,0.0,0.0
9106592385,0.0,0.0,0.0
9106611697,0.0,0.0,0.0
9106632032,0.0,0.0,0.0
9106651961,0.0,0.0,0.0
9106671062,0.0,0.0,0.0
9106692975,0.0,0.0,0.0
9106711495,0.0,0.0,0.0
9106732438,0.0,0.0,0.0
9106751537,0.0,0.0,0.0
9106771731,0.0,0.0,0.0
9106792040,0.0,0.0,0.0
9106811154,0.0,0.0,0.0
9106832263,0.0,0.0,0.0
9106851662,0.0,0.0,0.0
9106872543,0.0,0.0,0.0
9106892162,0.0,0.0,0.0
9106912871,0.0,0.0,0.0
9106931766,0.0,0.0,0.0
9106952751,0.0,0.0,0.0
9106972750,0.0,0.0,0.0
9106991642,0.0,0.0,0.0
9107013026,0.0,0.0,0.0
9107032385,0.0,0.0,0.0
9107053638,0.0,0.0,0.0
9107071556,0.0,0.0,0.0
9107093001,0.0,0.0,0.0
9107112772,0.0,0.0,0.0
9107131754,0.0,0.00033573515,0.0
9107152744,0.0,0.0007063584,0.0
9107171577,0.0,0.0010443382,0.0
9107193545,0.0,0.0014061118,0.0
9107212687,0.0,0.0017677834,0.0
9107233559,0.0,0.0021170245,0.0
9107252491,0.0,0.0024720002,0.0
9107272387,0.0,0.00282779,0.0
9107292360,0.0,0.003173301,0.0
9107312250,0.0,0.003528418,0.0
9107333112,0.0,0.0038943933,0.0
9107352468,0.0,0.004240612,0.0
9107374380,0.0,0.0046056733,0.0
9107392415,0.0,0.0049473695,0.0
9107413445,0.0,0.005303418,0.0
9107432251,0.0,0.0056551946,0.0
9107453209,0.0,0.006026557,0.0
9107472813,0.0,0.006369189,0.0
9107491802,0.0,0.006705821,0.0
9107512875,0.0,0.0070770667,0.0
9107533141,0.0,0.0074395402,0.0
9107554435,0.0,0.007790433,0.0
9107573385,0.0,0.0081489505,0.0
9107593275,0.0,0.008485206,0.0
9107613134,0.0,0.008848618,0.0
9107632080,-0.00036323693,0.009191054,-8.045623e-07
9107653284,-0.0011450632,0.009563154,-2.53616e-06
9107673313,-0.0018890777,0.009917172,-4.184209e-06
9107694051,-0.0026204232,0.010265131,-5.8040864e-06
9107713005,-0.003365638,0.010619667,-7.454607e-06
9107733997,-0.0041161748,0.01097674,-9.117051e-06
9107752834,-0.004847191,0.011324545,-1.0736187e-05
9107772676,-0.005585316,0.011675709,-1.2370842e-05
9107793590,-0.006353981,0.012041443,-1.4073505e-05
9107812763,-0.0070759756,0.0123850135,-1.5672871e-05
9107833610,-0.007843312,0.012750129,-1.7372728e-05
9107853548,-0.0085914675,0.013106143,-1.9030138e-05
9107874891,-0.009346242,0.013465232,-2.0702118e-05
9107893946,-0.010093603,0.013820815,-2.2357859e-05
9107913880,-0.010814429,0.014163765,-2.3954895e-05
9107933796,-0.011584279,0.014530083,-2.566063e-05
9107953732,-0.012318326,0.01487936,-2.72867e-05
9107973713,-0.013053013,0.015228912,-2.8914403e-05
9107993571,-0.013801427,0.015584976,-3.057228e-05
9108013458,-0.014540204,0.015936438,-3.2208874e-05
9108033481,-0.015291921,0.016294075,-3.387386e-05
9108054874,-0.016040826,0.016650341,-3.5532947e-05
9108074134,-0.01679787,0.017010469,-3.72103e-05
9108093555,-0.017518986,0.017353568,-3.880817e-05
9108114404,-0.018288625,0.017719824,-4.051341e-05
9108133275,-0.018998325,0.018057607,-4.208637e-05
9108143992,-0.019396111,0.01824693,-4.296775e-05
9108173546,-0.020503562,0.018774094,-4.54223e-05
9108194704,-0.021241648,0.019125437,-4.705839e-05
9108213663,-0.021995543,0.019484282,-4.8729584e-05
9108234711,-0.022742124,0.019839544,-5.038444e-05
9108253548,-0.02347846,0.020189924,-5.201609e-05
9108273468,-0.024212945,0.020539489,-5.3644068e-05
9108294327,-0.024980793,0.02090495,-5.534618e-05
9108313987,-0.02572772,0.02126045,-5.7001642e-05
9108334065,-0.026468195,0.021612808,-5.8642665e-05
9108354038,-0.027211057,0.021966249,-6.0289254e-05
9108364501,-0.027592339,0.022147605,-6.113409e-05
9108394091,-0.028707068,0.022677802,-6.360426e-05
9108414331,-0.029430345,0.023021892,-6.5207154e-05
9108434205,-0.030194487,0.023385553,-6.690108e-05
9108454167,-0.030934356,0.023737857,-6.854192e-05
9108474965,-0.031709936,0.024107145,-7.0261565e-05
9108493939,-0.032424614,0.024447279,-7.184619e-05
9108514807,-0.033188116,0.024810566,-7.353836e-05
9108534063,-0.033916757,0.025157256,-7.515382e-05
9108544593,-0.03430056,0.025339894,-7.600479e-05
9108574027,-0.03539745,0.025861915,-7.843682e-05
9108594998,-0.03617767,0.026233206,-8.016651e-05
9108614835,-0.036909036,0.026581245,-8.178789e-05
9108633776,-0.03762874,0.026923709,-8.33834e-05
9108654378,-0.038378168,0.027280228,-8.504434e-05
9108674251,-0.03913445,0.027639953,-8.672059e-05
9108695145,-0.03986327,0.02798662,-8.833586e-05
9108715128,-0.040647145,0.028359544,-9.0073474e-05
9108724411,-0.040987797,0.028521605,-9.082859e-05
9108754951,-0.04213925,0.029069295,-9.338094e-05
9108774817,-0.042871904,0.029417625,-9.5004834e-05
9108794671,-0.043603044,0.02976515,-9.662538e-05
9108814716,-0.043991048,0.030126896,-9.748539e-05
9108825217,-0.043991048,0.030309418,-9.748539e-05
9108854570,-0.043991048,0.03083228,-9.748539e-05
9108864980,-0.043991048,0.03083228,-9.748539e-05
9108884831,-0.043991048,0.03083228,-9.748539e-05
9108904877,-0.043991048,0.03083228,-9.748539e-05
9108935263,-0.043991048,0.03083228,-9.748539e-05
9108955149,-0.043991048,0.03083228,-9.748539e-05
9108974949,-0.043991048,0.03083228,-9.748539e-05
9108994935,-0.043991048,0.03083228,-9.748539e-05
9109005411,-0.043991048,0.03083228,-9.748539e-05
9109034752,-0.043991048,0.03083228,-9.748539e-05
9109045554,-0.043991048,0.03083228,-9.748539e-05
9109074980,-0.043991048,0.03083228,-9.748539e-05
9109094807,-0.043991048,0.03083228,-9.748539e-05
9109105246,-0.043991048,0.03083228,-9.748539e-05
9109134563,-0.043991048,0.03083228,-9.748539e-05
9109145059,-0.043991048,0.03083228,-9.748539e-05
9109165079,-0.043991048,0.03083228,-9.748539e-05
9109185886,-0.043991048,0.03083228,-9.748539e-05
9109204751,-0.043991048,0.03083228,-9.748539e-05
9109225919,-0.043991048,0.03083228,-9.748539e-05
9109245957,-0.043991048,0.03083228,-9.748539e-05
9109266839,-0.043991048,0.03083228,-9.748539e-05
9109285810,-0.043991048,0.03083228,-9.748539e-05
9109315049,-0.043991048,0.03083228,-9.748539e-05
9109325809,-0.043991048,0.03083228,-9.748539e-05
9109355151,-0.043991048,0.03083228,-9.748539e-05
9109365552,-0.043991048,0.03083228,-9.748539e-05
9109385519,-0.043991048,0.03083228,-9.748539e-05
9109409069,-0.043991048,0.03083228,-9.748539e-05
9109425884,-0.043991048,0.03083228,-9.748539e-05
9109447065,-0.043991048,0.03083228,-9.748539e-05
9109466063,-0.043991048,0.03083228,-9.748539e-05
9109486050,-0.043991048,0.03083228,-9.748539e-05
9109505909,-0.043991048,0.03083228,-9.748539e-05
9109526092,-0.043991048,0.03083228,-9.748539e-05
9109546490,-0.043991048,0.03083228,-9.748539e-05
9109565637,-0.043991048,0.03083228,-9.748539e-05
9109586324,-0.043991048,0.03083228,-9.748539e-05
9109606351,-0.043991048,0.03083228,-9.748539e-05
9109627236,-0.043991048,0.03083228,-9.748539e-05
9109646090,-0.043991048,0.03083228,-9.748539e-05
9109666605,-0.043991048,0.03083228,-9.748539e-05
9109686442,-0.043991048,0.03083228,-9.748539e-05
9109706624,-0.043991048,0.03083228,-9.748539e-05
9109726553,-0.043991048,0.03083228,-9.748539e-05
9109746696,-0.043991048,0.03083228,-9.748539e-05
9109767600,-0.043991048,0.03083228,-9.748539e-05
9109786593,-0.043991048,0.03083228,-9.748539e-05
9109807446,-0.043991048,0.03083228,-9.748539e-05
9109826497,-0.043991048,0.03083228,-9.748539e-05
9109846533,-0.043991048,0.03083228,-9.748539e-05
9109866364,-0.043991048,0.03083228,-9.748539e-05
9109886320,-0.043991048,0.03083228,-9.748539e-05
9109906332,-0.043991048,0.03083228,-9.748539e-05
9109926967,-0.043991048,0.03083228,-9.748539e-05
9109947960,-0.043991048,0.03083228,-9.748539e-05
9109966964,-0.043991048,0.03083228,-9.748539e-05
9109986953,-0.043991048,0.03083228,-9.748539e-05
9110007156,-0.043991048,0.03083228,-9.748539e-05
9110026260,-0.043991048,0.03083228,-9.748539e-05
9110047246,-0.043991048,0.03083228,-9.748539e-05
9110067153,-0.043991048,0.03083228,-9.748539e-05
9110086329,-0.043991048,0.03083228,-9.748539e-05
9110107292,-0.043991048,0.03083228,-9.748539e-05
9110128160,-0.043991048,0.03083228,-9.748539e-05
9110146820,-0.043991048,0.03083228,-9.748539e-05
9110166783,-0.043991048,0.03083228,-9.748539e-05
9110186710,-0.043991048,0.03083228,-9.748539e-05
9110206677,-0.043991048,0.03083228,-9.748539e-05
9110227583,-0.043991048,0.03083228,-9.748539e-05
9110246506,-0.043991048,0.03083228,-9.748539e-05
9110268614,-0.043991048,0.03083228,-9.748539e-05
9110287474,-0.043991048,0.03083228,-9.748539e-05
9110307364,-0.043991048,0.03083228,-9.748539e-05
9110327335,-0.043991048,0.03083228,-9.748539e-05
9110347198,-0.043991048,0.03083228,-9.748539e-05
9110367008,-0.043991048,0.03083228,-9.748539e-05
9110386950,-0.043991048,0.03083228,-9.748539e-05
9110407042,-0.043991048,0.03083228,-9.748539e-05
9110427745,-0.043991048,0.03083228,-9.748539e-05
9110448801,-0.043991048,0.03083228,-9.748539e-05
9110467706,-0.043991048,0.03083228,-9.748539e-05
9110487616,-0.043991048,0.03083228,-9.748539e-05
9110507678,-0.043991048,0.03083228,-9.748539e-05
9110527040,-0.043744933,0.03083228,-8.615645e-05
9110547454,-0.04348626,0.03083228,-2.8451972e-05
9110568066,-0.04348626,0.03083228,-2.2262137e-05
9110588855,-0.04348626,0.03083228,-9.234294e-06
9110607039,-0.04348626,0.03083228,-9.234294e-06
9110628163,-0.04348626,0.03083228,-9.234294e-06
9110648117,-0.04348626,0.03083228,-9.234294e-06
9110667051,-0.04348626,0.03083228,-9.234294e-06
9110688435,-0.04348626,0.03083228,8.784362e-06
9110707662,-0.04348626,0.03083228,3.6585e-05
9110727554,-0.04348626,0.03083228,3.6585e-05
9110747507,-0.04348626,0.03083228,3.692221e-05
9110769612,-0.04348626,0.03083228,4.275366e-05
9110787446,-0.04348626,0.03083228,5.4446107e-05
9110808462,-0.04348626,0.03083228,9.082694e-05
9110828380,-0.04348626,0.03083228,0.00011152957
9110847485,-0.04348626,0.03083228,0.00011152957
9110868556,-0.04348626,0.03083228,0.00011152957
9110888440,-0.04348626,0.03083228,0.00011022567
9110909323,-0.04348626,0.03083228,0.00010558021
9110928459,-0.04348626,0.03083228,7.309146e-05
9110948814,-0.04348626,0.03083228,4.2265234e-05
9110967628,-0.043468174,0.03083228,4.2265234e-05
9110987605,-0.04339856,0.03083228,4.2265234e-05
9111008627,-0.04339856,0.03083228,4.2265234e-05
9111027702,-0.04339856,0.03083228,4.2265234e-05
9111048614,-0.04339856,0.03083228,4.2265234e-05
9111068553,-0.043396518,0.03083228,4.2265234e-05
9111089641,-0.043396518,0.03083228,4.2265234e-05
9111108859,-0.043396518,0.03083228,4.2265234e-05
9111128763,-0.043396518,0.03083228,4.2265234e-05
9111148771,-0.043396518,0.03083228,4.2265234e-05
9111167709,-0.04287498,0.031380635,3.982899e-06
9111188564,-0.041609254,0.032666847,-6.565961e-05
9111208757,-0.040980477,0.032666847,-6.565961e-05
9111228558,-0.040399667,0.032666847,-6.565961e-05
9111248457,-0.039689396,0.03394347,-9.003413e-05
9111269383,-0.038278986,0.035138387,-0.0001376814
9111288423,-0.038278986,0.036339603,-0.00020214863
9111308333,-0.036880553,0.037524983,-0.00023766771
9111329282,-0.036880553,0.03870431,-0.00027909313
9111348330,-0.036880553,0.03983417,-0.00033657352
9111369340,-0.036132604,0.040957738,-0.0004126398
9111389252,-0.03531327,0.041846544,-0.00043000112
9111410089,-0.03531327,0.04254996,-0.0004131028
9111428982,-0.03333318,0.04306806,-0.0004472029
9111449344,-0.031279292,0.043396022,-0.00050816155
9111469346,-0.030034773,0.043462742,-0.0005405029
9111488228,-0.028854936,0.04331865,-0.0005614324
9111509215,-0.02607217,0.043070573,-0.00061391655
9111528412,-0.02607217,0.04291077,-0.0006889863
9111549157,-0.025234165,0.043158107,-0.0008700844
9111569201,-0.02465399,0.04361718,-0.0009302774
9111590274,-0.02465399,0.04458113,-0.0010241568
9111609326,-0.023976108,0.045549136,-0.0010707142
9111629812,-0.022793746,0.046442617,-0.0011159173
9111649873,-0.021819163,0.047186136,-0.0012026795
9111668790,-0.021050839,0.047794912,-0.0013484536
9111689610,-0.020351395,0.04837264,-0.001512713
9111709833,-0.019771388,0.048882402,-0.0016811219
9111730905,-0.0192914,0.04926025,-0.0017095644
9111749816,-0.01885216,0.049616512,-0.0017037878
9111769651,-0.018544462,0.04991899,-0.0017682086
9111789544,-0.018285476,0.05024004,-0.0018886778
9111809624,-0.01807281,0.050546113,-0.001954686
9111830349,-0.018161358,0.050660104,-0.0021221018
9111849269,-0.018474594,0.050637122,-0.0024158545
9111870142,-0.019486006,0.050102107,-0.0027063102
9111889990,-0.02083235,0.04922426,-0.0027063102
9111910854,-0.022038702,0.048546765,-0.0027063102
9111930021,-0.02322776,0.048022076,-0.0027063102
9111949929,-0.02433956,0.047611307,-0.0027063102
9111970069,-0.02535396,0.04735365,-0.0027063102
9111989006,-0.026257787,0.047255985,-0.0027063102
9112010112,-0.027071955,0.047365446,-0.0027063102
9112030036,-0.02748221,0.04744135,-0.0027063102
9112051120,-0.028192243,0.047186963,-0.0027063102
9112069981,-0.029194059,0.047169384,-0.0027063102
9112090900,-0.029194059,0.04755579,-0.0027063102
9112109791,-0.029551076,0.047890067,-0.0027063102
9112129789,-0.029551076,0.0482684,-0.0027063102
9112150845,-0.029551076,0.048591584,-0.0027063102
9112169776,-0.029551076,0.048913773,-0.0027059293
9112190649,-0.029551076,0.049244743,-0.002660982
9112209661,-0.029551076,0.04956291,-0.0025000826
9112231164,-0.029551076,0.049859688,-0.0021981318
9112250039,-0.029972043,0.050039075,-0.0016875131
9112270916,-0.030440673,0.05000434,-0.0010419323
9112290614,-0.03113419,0.04981991,-0.0007747401
9112309638,-0.03113419,0.049882356,-0.0007222222
9112330523,-0.03113419,0.049564037,-0.0013317652
9112350464,-0.03113419,0.048934575,-0.0021348065
9112370278,-0.03113419,0.04883621,-0.0021348065
9112390354,-0.03113419,0.04883621,-0.0021348065
9112411373,-0.03113419,0.04883621,-0.0021348065
9112430137,-0.03113419,0.04883621,-0.0021348065
9112450022,-0.03113419,0.04883621,-0.0021348065
9112471230,-0.03113419,0.04883621,-0.0021348065
9112490521,-0.03113419,0.04883621,-0.0021348065
9112510408,-0.03113419,0.04883621,-0.0021348065
9112530925,-0.03113419,0.04883621,-0.0021348065
9112552183,-0.03113419,0.04883621,-0.0021348065
9112571123,-0.03113419,0.04883621,-0.0021348065
9112590359,-0.03113419,0.04883621,-0.0021348065
9112610981,-0.03113419,0.04883621,-0.0021348065
9112631178,-0.03113419,0.04883621,-0.0021348065
9112651587,-0.03113419,0.04883621,-0.0021348065
9112670558,-0.03113419,0.04883621,-0.0021348065
9112691456,-0.03113419,0.04883621,-0.0021348065
9112711359,-0.03113419,0.04883621,-0.0021348065
9112732280,-0.03113419,0.04883621,-0.0021348065
9112750443,-0.03113419,0.04883621,-0.0021348065
9112771370,-0.03113419,0.04883621,-0.0021348065
9112791259,-0.03113419,0.04883621,-0.0021348065
9112810193,-0.03113419,0.04883621,-0.0021348065
9112831790,-0.03113419,0.04883621,-0.0021348065
9112850693,-0.03113419,0.04883621,-0.0021348065
9112872597,-0.03113419,0.04883621,-0.0021348065
9112891442,-0.03113419,0.04883621,-0.0021348065
9112912673,-0.03113419,0.04883621,-0.0021348065
9112930913,-0.03113419,0.04883621,-0.0013389413
9112951985,-0.03113419,0.04883621,-0.0013389413
9112971153,-0.03113419,0.046038985,-0.0013389413
9112990512,-0.03113419,0.04573574,-0.0013389413
9113011577,-0.03113419,0.04564616,-0.0013389413
9113031493,-0.03113419,0.044892434,-0.0013389413
9113052505,-0.03113419,0.044480238,-0.0014197426
9113071375,-0.03113419,0.04436806,-0.0019295948
9113091310,-0.03113419,0.04397426,-0.002574875
9113110892,-0.029476414,0.04306832,-0.0033053018
9113130821,-0.029266967,0.04093654,-0.0036148333
9113151658,-0.029179383,0.03863653,-0.003742522
9113171844,-0.028738786,0.037207007,-0.0041595236
9113191694,-0.028782036,0.034985296,-0.0047114794
9113211742,-0.028782036,0.033740494,-0.0047114794
9113232643,-0.028782036,0.031866044,-0.00492793
9113251707,-0.029794566,0.030683514,-0.00492793
9113271548,-0.031170573,0.030201772,-0.0047578136
9113292554,-0.031923402,0.030045956,-0.004541157
9113311465,-0.031923402,0.03014441,-0.004541157
9113332389,-0.031923402,0.030160192,-0.004541157
9113351374,-0.031923402,0.030344572,-0.004541157
9113372850,-0.031923402,0.031332728,-0.004541157
9113391730,-0.031923402,0.032524556,-0.0041907076
9113411581,-0.031923402,0.0335226,-0.00358785
9113431527,-0.031923402,0.0335226,-0.00358785
9113451497,-0.031923402,0.03450618,-0.0033020782
9113472386,-0.031923402,0.036631107,-0.003058837
9113492386,-0.031923402,0.038536374,-0.0027639007
9113512522,-0.031923402,0.03953469,-0.0027639007
9113532818,-0.031923402,0.03953469,-0.0027639007
9113552991,-0.031923402,0.03953469,-0.0027639007
9113571956,-0.031923402,0.03953469,-0.0027639007
9113592082,-0.031923402,0.040759075,-0.0027718362
9113612532,-0.031923402,0.04152316,-0.002847867
9113632408,-0.031923402,0.042328566,-0.002843039
9113652329,-0.031923402,0.042328566,-0.002843039
9113672232,-0.031923402,0.042328566,-0.0028939357
9113693544,-0.031923402,0.043521933,-0.0030196258
9113712419,-0.031923402,0.043521933,-0.0030501133
9113733326,-0.031923402,0.043521933,-0.003139256
9113752238,-0.031923402,0.043521933,-0.0033761587
9113772197,-0.031755902,0.044458937,-0.0033761587
9113793116,-0.03176563,0.046402656,-0.0033761587
9113812044,-0.03176563,0.047229115,-0.0031770805
9113832936,-0.03176563,0.048212416,-0.0027306383
9113852625,-0.03166041,0.048212416,-0.002587887
9113873592,-0.031163124,0.048643015,-0.0027811993
9113892497,-0.030656366,0.047518753,-0.002973205
9113913414,-0.029490253,0.046322566,-0.003318254
9113933383,-0.028436191,0.04501949,-0.003348751
9113953347,-0.028108528,0.043166813,-0.0028390875
9113972724,-0.027718306,0.041100573,-0.0022350608
9113992643,-0.026667355,0.03865893,-0.0016754898
9114012491,-0.025719844,0.03634506,-0.0015275573
9114032744,-0.025719844,0.03417747,-0.0017645948
9114053672,-0.023264922,0.032435983,-0.0019251402
9114072725,-0.021028407,0.030634811,-0.001822003
9114093555,-0.019336885,0.028368652,-0.00163474
9114113547,-0.017827196,0.025755221,-0.0015029105
9114132475,-0.0163406,0.023686128,-0.001485853
9114153350,-0.015253464,0.021359866,-0.001518194
9114173380,-0.014352236,0.019073239,-0.0016600019
9114194368,-0.014352236,0.016342765,-0.0016600019
9114213316,-0.013687516,0.014218406,-0.0016385785
9114234229,-0.012315537,0.012243068,-0.0014403944
9114253088,-0.011627098,0.009864784,-0.0012572136
9114273099,-0.011627098,0.009864784,-0.0012572136
9114293135,-0.011627098,0.009864784,-0.0012572136
9114312997,-0.011627098,0.006876064,-0.001089587
9114333913,-0.011627098,0.0037195988,-0.0007272309
9114353893,-0.011627098,0.0037195988,-0.0007272309
9114363650,-0.011627098,0.0037195988,-0.0007272309
9114393238,-0.011627098,0.0037195988,-0.0007272309
9114413293,-0.011627098,0.0037195988,-0.00092433864
9114433569,-0.011627098,0.0017993074,-0.0013206522
9114453555,-0.0107556,-0.002188692,-0.0016391664
9114473595,-0.010656627,-0.005200867,-0.0017437809
9114493655,-0.0107199475,-0.0077306544,-0.001841559
9114504094,-0.01083227,-0.008860723,-0.0018764001
9114533858,-0.011915822,-0.011624868,-0.001954707
9114554899,-0.012995972,-0.013202038,-0.0020269642
9114573832,-0.012995972,-0.014578169,-0.0020190892
9114593250,-0.012995972,-0.0153258825,-0.0019267334
9114614375,-0.012995972,-0.0156198405,-0.0018527322
9114633929,-0.012995972,-0.015316298,-0.0017596801
9114653931,-0.012995972,-0.015051528,-0.0016525886
9114673826,-0.012995972,-0.0150598595,-0.0016525886
9114684262,-0.012995972,-0.015130709,-0.0016525886
