timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,motor_stop_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
9130788849,-9.313226e-10,0.0,4.1909516e-09,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9130989672,9.313226e-10,0.0,1.8626451e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9131189645,-0.04480141,0.009491965,6.0955528e-05,0.0,0.0,0.0,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9131390198,-3.7252903e-09,9.313226e-10,-9.313226e-10,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9131590369,-0.0082938,-1.8626451e-09,-0.012116742,0.0,0.0,-7.450581e-09,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9131792464,3.7252903e-09,4.656613e-09,-3.7252903e-09,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9131991240,0.0,9.313226e-10,-1.8626451e-09,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9132190734,-0.05039426,7.450581e-09,0.0024776754,0.0,0.0,-7.450581e-09,0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
9132392124,-0.062279698,0.032435387,-0.0061670775,0.0,0.0,-7.450581e-09,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9132592171,-7.450581e-09,0.0,-3.7252903e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9132793548,-1.8626451e-09,-3.3760443e-09,0.0,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9132992031,3.434252e-09,3.7252903e-09,-1.8626451e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9133192368,0.074453294,0.0,4.9580864e-05,0.0,0.0,-7.450581e-09,0,0,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9133393870,2.0299922e-09,8.381903e-09,3.7252903e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9133593003,3.7252903e-09,0.0,-4.1909516e-09,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9133793466,1.8626451e-09,-7.450581e-09,0.0,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9133994072,-0.051779766,-0.15009287,-0.006958086,0.0,0.0,-1.4901161e-08,0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
9134194079,-0.04319632,0.08625634,0.02637406,0.0,0.0,-7.450581e-09,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9134394414,0.2395731,-0.38666412,-0.012617813,0.0,0.0,0.0,0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
9134594556,2.7939677e-09,0.0,-3.259629e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9134795095,-0.21241964,8.8475645e-09,0.04303913,0.0,0.0,-1.4901161e-08,0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
9134985249,-0.06828028,7.450581e-09,-0.0009289203,0.0,0.0,-7.450581e-09,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9135185957,-0.025604673,7.450581e-09,0.0016482894,0.0,0.0,0.0,0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
9135387016,-3.7252903e-09,-3.7252903e-09,4.1909516e-09,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9135586549,3.7252903e-09,0.0,0.0,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9135788582,-3.7252903e-09,-4.1909516e-09,-0.019292396,0.0,0.0,-7.450581e-09,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9135986974,0.0,-2.0954758e-09,-1.8626451e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9136188426,-0.08740593,7.450581e-09,0.0,0.0,0.0,-7.450581e-09,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9136388046,3.7252903e-09,0.0,0.0,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9136587853,0.0,-4.656613e-10,0.0,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9136789532,7.450581e-09,-1.1641532e-08,-8.8475645e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9136988479,0.0,-6.0535967e-09,-0.015053537,0.0,0.0,0.0,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9137189139,7.450581e-09,4.0745363e-09,9.313226e-10,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9137389485,0.0,-1.8626451e-09,2.7939677e-09,0.0,0.0,-3.7252903e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9137589939,-0.13113281,-0.00442978,0.010884619,0.0,0.0,0.0,0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
9137790090,-0.033280764,-0.11385393,0.011277557,0.0,0.0,-7.450581e-09,0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
9137990634,7.450581e-09,-1.8626451e-09,7.2759576e-10,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9138190474,-0.13158083,0.008392736,0.05065242,0.0,0.0,3.7252903e-09,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9138391481,3.7252903e-09,-3.7252903e-09,1.8626451e-09,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9138591137,0.0,-7.450581e-09,0.0,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9138791376,-0.09297913,0.0,-0.013046049,0.0,0.0,0.0,0,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9138992200,1.549779e-09,-3.7252903e-09,5.5879354e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9139191729,4.656613e-10,7.450581e-09,1.8626451e-09,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9139394378,-0.074622616,0.0,-0.046797816,0.0,0.0,-7.450581e-09,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9139592987,-5.5879354e-09,-7.450581e-09,5.5879354e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9139792553,0.0062845196,0.008690134,-0.045794025,0.0,0.0,-7.450581e-09,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9139993845,0.05183315,0.0,-0.00931753,0.0,0.0,-7.450581e-09,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9140193592,0.0,6.519258e-09,6.519258e-09,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9140394754,-0.044894606,0.15019406,-0.010952656,0.0,0.0,0.0,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9140594559,7.450581e-09,-1.8626451e-09,1.8626451e-09,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9140794150,-0.22531891,0.4465326,-0.029768066,0.0,0.0,-1.4901161e-08,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9140994833,-3.7252903e-09,0.0,3.7252903e-09,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9141195172,0.0,-3.259629e-09,-0.013119802,0.0,0.0,-7.450581e-09,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9141385835,-5.5879354e-09,7.450581e-09,1.8626451e-09,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9141585688,0.0,0.0,0.027450487,0.0,0.0,-7.450581e-09,0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
9141786106,0.017789107,0.02837795,0.012662348,0.0,0.0,-7.450581e-09,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9141986598,0.23624668,0.2529304,0.019088747,0.0,0.0,-1.4901161e-08,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9142186794,7.450581e-09,-2.7939677e-09,3.7252903e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9142386999,-0.0739785,-7.450581e-09,1.8626451e-09,0.0,0.0,-7.450581e-09,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9142587514,-0.08620997,0.0,0.053381246,0.0,0.0,0.0,0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
9142787425,0.0,3.7252903e-09,-3.7252903e-09,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9142988798,-0.1307766,-1.4901161e-08,0.0,0.0,0.0,-7.450581e-09,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9143188327,7.450581e-09,-5.5879354e-09,-0.006868311,0.0,0.0,-7.450581e-09,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9143389826,-0.003430456,9.313226e-10,0.047681198,0.0,0.0,-7.450581e-09,0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
9143589175,-0.0654602,3.7252903e-09,0.042999193,0.0,0.0,0.0,0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
9143788980,-0.086863674,0.0,0.027714018,0.0,0.0,-1.4901161e-08,0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
9143990165,0.0,-2.7939677e-09,0.010590211,0.0,0.0,-7.450581e-09,0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
9144189584,0.009311734,0.024668224,0.055224232,0.0,0.0,-1.4901161e-08,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9144390620,0.0,0.0,9.313226e-10,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9144590698,-0.02012612,-3.7252903e-09,-6.519258e-09,0.0,0.0,0.0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9144790373,-0.083963394,-1.1175871e-08,-1.8626451e-09,0.0,0.0,-7.450581e-09,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9144991706,-0.098806635,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9145191885,-0.12768093,7.450581e-09,0.0213187,0.0,0.0,0.0,0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
9145392255,1.4901161e-08,2.7939677e-09,-0.04163689,0.0,0.0,0.0,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9145592376,-0.0039868504,0.0,0.014170826,0.0,0.0,-7.450581e-09,0,0,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9145792911,0.04909783,0.048446365,0.051760364,0.0,0.0,-1.4901161e-08,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9145994600,0.10160604,7.450581e-09,-0.0112612005,0.0,0.0,-7.450581e-09,0,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9146192662,-1.1175871e-08,0.0,-6.9849193e-10,0.0,0.0,-7.450581e-09,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9146393471,-0.020743346,0.039839774,-0.033832714,0.0,0.0,-1.4901161e-08,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9146593577,-0.016857855,-7.450581e-09,-0.0025261557,0.0,0.0,0.0,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9146793591,-0.012596965,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9146994689,0.013943277,0.054913543,-0.019112863,0.0,0.0,-1.4901161e-08,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9147194373,-0.006806895,-3.7252903e-09,-0.035320673,0.0,0.0,-7.450581e-09,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9147394251,-0.020741582,-3.7252903e-09,0.0,0.0,0.0,-7.450581e-09,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9147585555,0.088335745,-0.019709334,-0.011757173,0.0,0.0,0.0,0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
9147785044,-0.19598612,-1.4901161e-08,-0.045463778,0.0,0.0,0.0,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9147985999,0.0015011672,-0.14194173,0.042821668,0.0,0.0,-1.4901161e-08,0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
9148185940,-0.07174896,3.7252903e-09,4.4237822e-09,0.0,0.0,0.0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9148387398,-0.12718214,-1.4901161e-08,-5.005859e-09,0.0,0.0,-1.4901161e-08,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9148587177,-0.005621128,-4.656613e-09,-0.0062522087,0.0,0.0,-1.4901161e-08,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9148787168,-0.013832457,1.1175871e-08,-0.0028872967,0.0,0.0,-1.4901161e-08,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9148988804,-0.012823492,0.0,-0.0022874514,0.0,0.0,-7.450581e-09,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9149187615,-0.014502943,-5.5879354e-09,-0.002118704,0.0,0.0,-1.4901161e-08,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9149388390,-0.027721815,0.0,-0.0020496168,0.0,0.0,-7.450581e-09,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9149588481,-0.04340335,0.0,-0.0019374362,0.0,0.0,-3.7252903e-09,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9149789065,-0.056371547,-3.7252903e-09,-0.0018474541,0.0,0.0,3.7252903e-09,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9149990778,-0.07355431,1.8626451e-09,-0.0020027012,0.0,0.0,-7.450581e-09,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9150189205,-0.08697947,1.8626451e-09,-0.0021050768,0.0,0.0,1.8626451e-09,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9150389342,-0.10024131,3.7252903e-09,-0.0018108931,0.0,0.0,0.0,0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
9150590697,-0.10346502,0.010749372,-0.0019212877,0.0,0.0,2.7939677e-09,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9150790614,-0.10334705,0.023767171,-0.0019302218,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9150991150,-0.10384382,0.023580901,-0.0018532694,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9151191581,-0.10392057,0.02264145,-0.0017717978,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9151390858,-0.10356736,0.02406696,-0.0019985,0.0,0.0,1.8626451e-09,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9151591983,-0.10368318,0.0249501,-0.0019310088,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9151792239,-0.103774525,0.024079068,-0.001936875,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9151991808,-0.10378097,0.024082005,-0.0019316957,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9152192545,-0.10379352,0.024086911,-0.0019312868,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9152392204,-0.10381952,0.024086969,-0.0019313102,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9152593269,-0.10383947,0.024086481,-0.001931338,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9152793470,-0.103842124,0.024099499,-0.001931486,0.0,0.0,1.8626451e-09,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9152993225,-0.10387012,0.024104403,-0.0019316878,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9153194250,-0.103883356,0.024107886,-0.0019318636,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9153394258,-0.103903,0.024115266,-0.001932001,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9153585054,-0.10392536,0.024110112,-0.001931996,0.0,0.0,1.8626451e-09,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9153785021,-0.10396214,0.024115838,-0.0019321194,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9153985938,-0.10397988,0.024116982,-0.001932199,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9154186260,-0.10401177,0.024127357,-0.0019323769,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9154385947,-0.10399902,0.024136303,-0.0019325546,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9154586232,-0.10402527,0.024134615,-0.0019326741,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9154786051,-0.104034476,0.02413964,-0.0019327399,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9154987583,-0.104065284,0.024145188,-0.0019328775,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9155187774,-0.049630407,0.003099969,-0.00038082243,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9155387492,-0.049648754,0.0031027826,-9.7733566e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9155589145,-0.04965925,0.003104252,-7.1248905e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9155787948,-0.049659126,0.003111012,-6.887726e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9155988814,-0.049658068,0.0031125064,-6.870138e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9156189113,-0.049667098,0.0031160566,-6.872937e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9156388561,-0.049662102,0.0031140253,-6.8711066e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9156590390,-0.049665544,0.0031085256,-6.865462e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9156790055,-0.049672715,0.0031056511,-6.857111e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9156990040,-0.04967327,0.0031095755,-6.859196e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9157190985,-0.04966665,0.003119392,-6.87721e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9157390949,-0.049667645,0.0031219213,-6.886916e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9157590957,-0.04966875,0.0031190494,-6.886333e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9157791550,-0.04965304,0.0031159061,-6.876652e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9157991960,-0.049672417,0.0031129753,-6.874164e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9158193377,-0.049677044,0.0031153723,-6.874621e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9158392403,-0.0496845,0.0031172694,-6.8815934e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9158592819,-0.0496835,0.003117849,-6.885193e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9158792552,-0.051994853,0.002421904,-1.5415855e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9158992797,-0.049303614,0.0037682496,-2.0230127e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9159194348,-0.051055048,0.0020888003,4.609028e-06,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9159394343,-0.049451564,0.003121553,2.3471735e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9159593431,-0.05037208,0.0036741744,-2.90645e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9159794887,-0.050207336,0.0031332844,-5.6117737e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9159994958,-0.050201025,0.0031321973,-6.8615365e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9160184781,-0.050174844,0.0031349738,-6.976264e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9160385574,-0.05015193,0.0031314578,-6.983459e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9160594905,-0.050127905,0.0031278026,-6.973538e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9160785999,-0.050142944,0.0031321247,-6.975901e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9160985930,-0.050121974,0.0031382984,-6.983923e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9161187063,-0.050103005,0.0031365457,-6.985672e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9161386995,-0.05008043,0.0031461988,-6.998676e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9161588535,-0.050064623,0.003139624,-6.992346e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9161788197,-0.05005461,0.0031480077,-6.998377e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
9161987839,-0.050057113,0.003154497,-7.011541e-05,0.0,0.0,-0.0,0,0,0,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
