timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
9115257547,9115252457,15728642,0.02828428,0.08308503,0.15187499,nan,0
9115356568,9115352378,15728642,0.025190689,0.079991445,0.13625,nan,0
9115456377,9115452587,15728642,0.03668117,0.07910756,0.1325,nan,0
9115563739,9115559756,15728642,0.040216703,0.06938484,0.136875,nan,0
9115657516,9115653129,15728642,0.044636123,0.06408154,0.145,nan,0
9115757984,9115753292,15728642,0.048171658,0.072920375,0.140625,nan,0
9115857898,9115853405,15728642,0.05612661,0.06319766,0.140625,nan,0
9115957551,9115953359,15728642,0.056126613,0.07733979,0.13625,nan,0
9116059850,9116054747,15728642,0.062313795,0.07026873,0.140625,nan,0
9116160661,9116154453,15728642,0.05612661,0.091481924,0.144375,nan,0
9116258496,9116254079,15728642,0.056126613,0.10474018,0.14,nan,0
9116358670,9116353950,15728642,0.06717516,0.113137074,0.131875,nan,0
9116458568,9116454178,15728642,0.07159456,0.11490483,0.111875,nan,0
9116558545,9116554548,15728642,0.079107575,0.11269513,0.128125,nan,0
9116660882,9116654264,15728642,0.06496545,0.11534678,0.124375,nan,0
9116759296,9116754865,15728642,0.05966214,0.1144629,0.1275,nan,0
9116859318,9116854632,15728642,0.057894375,0.10297242,0.131875,nan,0
9116959943,9116955556,15728642,0.055242725,0.09943688,0.131875,nan,0
9117059308,9117055281,15728642,0.045961946,0.08927222,0.14,nan,0
9117161485,9117155083,15728642,0.05347496,0.08794639,0.1475,nan,0
9117260044,9117255626,15728642,0.04640389,0.08883027,0.16,nan,0
9117360100,9117355408,15728642,0.027400397,0.07778173,0.144375,nan,0
9117460398,9117456001,15728642,0.03137787,0.072920375,0.1325,nan,0
9117560436,9117556042,15728642,0.03226175,0.07910756,0.128125,nan,0
9117662294,9117655910,15728642,0.032703698,0.078665614,0.140625,nan,0
9117760912,9117756418,15728642,0.051265247,0.104298234,0.14375,nan,0
9117860956,9117856264,15728642,0.04154253,0.10871766,0.128125,nan,0
9117961398,9117956709,15728642,0.056568544,0.111369304,0.124375,nan,0
9118061181,9118056773,15728642,0.06408155,0.12418561,0.111875,nan,0
9118162391,9118156777,15728642,0.07071068,0.12285979,0.111875,nan,0
9118261807,9118257309,15728642,0.072036505,0.12860502,0.123749994,nan,0
9118361900,9118357411,15728642,0.083527,0.12772115,0.12,nan,0
9118461430,9118457437,15728642,0.06010408,0.11490484,0.111875,nan,0
9118562403,9118557695,15728642,0.046403892,0.103856295,0.124375,nan,0
9118663382,9118657764,15728642,0.050381362,0.09899494,0.124375,nan,0
9118762496,9118757982,15728642,0.045961946,0.08927222,0.14,nan,0
9118863055,9118857960,15728642,0.048171658,0.072920375,0.14874999,nan,0
9118962498,9118958472,15728642,0.031377874,0.072920375,0.13625,nan,0
9119062738,9119058246,15728642,0.024306804,0.07380426,0.15187499,nan,0
9119163360,9119159657,15728642,0.04419418,0.09192386,0.131875,nan,0
9119263497,9119258808,15728642,0.047287777,0.09501746,0.14,nan,0
9119363630,9119359143,15728642,0.05966214,0.100320764,0.13625,nan,0
9119463441,9119458954,15728642,0.047287777,0.09501746,0.13625,nan,0
9119563942,9119558854,15728642,0.05347496,0.08794639,0.144375,nan,0
9119654239,9119649343,15728642,0.056126613,0.10474018,0.148125,nan,0
9119764652,9119759538,15728642,0.045078065,0.0689429,0.14874999,nan,0
9119864444,9119859756,15728642,0.032703694,0.07778173,0.16375,nan,0
9119964154,9119959437,15728642,0.004861369,0.06142989,0.15187499,nan,0
9120064692,9120059963,15728642,-0.001767757,0.04949746,0.1525,nan,0
9120155709,9120150784,15728642,-0.011932416,0.047287755,0.14874999,nan,0
9120266291,9120260659,15728642,-0.018119602,0.040216688,0.15625,nan,0
9120365169,9120360475,15728642,-0.022097077,0.045961928,0.144375,nan,0
9120454756,9120450269,15728642,-0.013258244,0.05656853,0.12875,nan,0
9120555458,9120551076,15728642,0.007071078,0.05922018,0.15187499,nan,0
9120655780,9120650881,15728642,0.022097094,0.06275572,0.14874999,nan,0
9120755366,9120750976,15728642,0.027400395,0.076897845,0.15187499,nan,0
9120855085,9120851084,15728642,0.040658645,0.0689429,0.14874999,nan,0
9120956241,9120950736,15728642,0.04065865,0.054800764,0.14874999,nan,0
9121055657,9121051472,15728642,0.04154253,0.060104065,0.1525,nan,0
9121157889,9121151297,15728642,0.015467969,0.035797272,0.14937499,nan,0
9121256774,9121251874,15728642,0.007513019,0.031377852,0.156875,nan,0
9121356646,9121351952,15728642,-0.011932418,0.027842319,0.1525,nan,0
9121456627,9121452114,15728642,-0.0234229,0.01988737,0.14125,nan,0
9121557074,9121552683,15728642,-0.04154251,0.027400376,0.145,nan,0
9121657852,9121652061,15728642,-0.008838825,0.06452348,0.15187499,nan,0
9121757678,9121752748,15728642,0.012816319,0.065849304,0.14874999,nan,0
9121856691,9121852671,15728642,0.02828428,0.0689429,0.15187499,nan,0
9121957440,9121953436,15728642,0.029610103,0.074688144,0.16,nan,0
9122057527,9122053137,15728642,0.050381362,0.06982678,0.16437499,nan,0
9122159287,9122152859,15728642,0.047287773,0.06673319,0.160625,nan,0
9122258062,9122253576,15728642,0.031377874,0.057894357,0.16875,nan,0
9122357995,9122353099,15728642,-0.0026516395,0.029168142,0.16499999,nan,0
9122458513,9122452728,15728642,-0.02563261,0.007954942,0.156875,nan,0
9122558254,9122553852,15728642,-0.039332803,0.011932417,0.153125,nan,0
9122659749,9122654463,15728642,-0.06275572,-0.0097227255,0.141875,nan,0
9122758589,9122754201,15728642,-0.058778238,-0.0004419493,0.153125,nan,0
9122859142,9122854059,15728642,-0.03049397,0.0075130016,0.14937499,nan,0
9122958764,9122954075,15728642,-0.01546795,0.037565038,0.171875,nan,0
9123058724,9123054728,15728642,-0.0030935844,0.057894353,0.140625,nan,0
9123159688,9123154585,15728642,0.003093602,0.078223675,0.144375,nan,0
9123259391,9123255003,15728642,0.015467968,0.07733979,0.16375,nan,0
9123359269,9123355247,15728642,0.030935934,0.085736685,0.15187499,nan,0
9123460890,9123455075,15728642,0.025190689,0.079991445,0.14,nan,0
9123559480,9123555492,15728642,0.022539038,0.07645591,0.148125,nan,0
9123660946,9123655454,15728642,0.017235737,0.060546007,0.16,nan,0
9123760725,9123755642,15728642,0.005745254,0.047287755,0.160625,nan,0
9123861044,9123855956,15728642,-0.0026516388,0.043310277,0.1525,nan,0
9123959943,9123955958,15728642,-0.00795494,0.042426396,0.1525,nan,0
9124059978,9124055991,15728642,0.0035355447,0.050381344,0.15625,nan,0
9124160918,9124156517,15728642,0.019003505,0.058778238,0.168125,nan,0
9124261824,9124256738,15728642,0.040216707,0.040216688,0.16875,nan,0
9124361377,9124356889,15728642,0.04154253,0.060104065,0.15625,nan,0
9124461493,9124456567,15728642,0.05170719,0.06142989,0.16437499,nan,0
9124560764,9124556772,15728642,0.032261755,0.04993941,0.1525,nan,0
9124651514,9124647114,15728642,0.020771269,0.06408154,0.16437499,nan,0
9124763369,9124756979,15728642,0.0035355457,0.04949746,0.168125,nan,0
9124862043,9124857556,15728642,-0.006629116,0.048171632,0.16437499,nan,0
9124961778,9124957292,15728642,-0.016793776,0.04596193,0.16,nan,0
9125061961,9125057973,15728642,-0.024748728,0.042426396,0.15625,nan,0
9125161857,9125157868,15728642,-0.013700184,0.035797272,0.145,nan,0
9125263410,9125257824,15728642,-0.0053032916,0.039774746,0.16437499,nan,0
9125362749,9125358364,15728642,0.013700204,0.05170717,0.16437499,nan,0
9125462284,9125458280,15728642,0.026074572,0.04286834,0.16499999,nan,0
9125562840,9125559045,15728642,0.028284278,0.054800764,0.160625,nan,0
9125662690,9125658706,15728642,0.028284278,0.055684645,0.140625,nan,0
9125764636,9125758644,15728642,0.0044194255,0.042426396,0.15625,nan,0
9125863462,9125859073,15728642,-0.0039774654,0.0234229,0.160625,nan,0
9125963281,9125958867,15728642,-0.0048613483,-0.002209719,0.169375,nan,0
9126063645,9126059655,15728642,-0.0070710573,-1.0238479e-08,0.16562499,nan,0
9126163967,9126159566,15728642,0.0039774855,0.008396883,0.16125,nan,0
9126265135,9126259498,15728642,0.0035355438,0.022097077,0.169375,nan,0
